"","region","watershed","plot","subplot","individual","ramet","dbh","height","family","genus","epithet","code","NewPlotCode","Trat","Number","Trans","Perm"
"171","Caribe","Guajira","T1P1",9,"177",1,"4.4","7","BURSERACEAE","Tetragastris","mucronata","Tetrmucr","T1P1","G-T1P1",1,"Medium","Medium"
"172","Caribe","Guajira","T1P1",10,"178",1,"4.5","8","ANACARDIACEAE","Astronium","graveolens","Astrgrav","T1P1","G-T1P1",1,"Medium","Medium"
"173","Caribe","Guajira","T1P1",10,"179",1,"8.5","10","MYRISTICACEAE","Virola","sebifera","Virosebi","T1P1","G-T1P1",1,"Medium","Medium"
"174","Caribe","Guajira","T1P1",10,"180",1,"16.4","14","FABACEAE","Inga","sp1","Ingasp1","T1P1","G-T1P1",1,"Medium","Medium"
"175","Caribe","Guajira","T1P1",10,"181",1,"20.6","12","FABACEAE","Inga","sp1","Ingasp1","T1P1","G-T1P1",1,"Medium","Medium"
"176","Caribe","Guajira","T1P1",10,"182",1,"5.4","8","MYRISTICACEAE","Virola","sebifera","Virosebi","T1P1","G-T1P1",1,"Medium","Medium"
"177","Caribe","Guajira","T1P1",10,"183",1,"14.9","11","FABACEAE","Inga","sp1","Ingasp1","T1P1","G-T1P1",1,"Medium","Medium"
"178","Caribe","Guajira","T1P1",10,"184",1,"4.2","7","BURSERACEAE","Tetragastris","mucronata","Tetrmucr","T1P1","G-T1P1",1,"Medium","Medium"
"179","Caribe","Guajira","T1P1",10,"185",1,"21.4","12","MORACEAE","Ficus","insipida","Ficuinsi","T1P1","G-T1P1",1,"Medium","Medium"
"180","Caribe","Guajira","T1P1",10,"186",1,"4.6","7","BIGNONIACEAE","Adenocalymma","aspericarpum","Adenaspe","T1P1","G-T1P1",1,"Medium","Medium"
"181","Caribe","Guajira","T1P1",10,"187",1,"9.9","9","MYRISTICACEAE","Virola","sebifera","Virosebi","T1P1","G-T1P1",1,"Medium","Medium"
"182","Caribe","Guajira","T1P1",10,"188",1,"4.4","6","MYRISTICACEAE","Virola","sebifera","Virosebi","T1P1","G-T1P1",1,"Medium","Medium"
"183","Caribe","Guajira","T1P1",10,"189",1,"5.8","8","MORACEAE","Poulsenia","armata","Poularma","T1P1","G-T1P1",1,"Medium","Medium"
"184","Caribe","Guajira","T1P1",10,"190",1,"3.1","5","BURSERACEAE","Tetragastris","mucronata","Tetrmucr","T1P1","G-T1P1",1,"Medium","Medium"
"185","Caribe","Guajira","T1P1",10,"191",1,"3.2","6","","","","","T1P1","G-T1P1",1,"Medium","Medium"
"186","Caribe","Guajira","T1P1",10,"192",1,"37.5","10","ARECACEAE","Attalea","butyracea","Attabuty","T1P1","G-T1P1",1,"Medium","Medium"
"187","Caribe","Guajira","T1P1",10,"193",1,"5","9","MYRISTICACEAE","Virola","sebifera","Virosebi","T1P1","G-T1P1",1,"Medium","Medium"
"188","Caribe","Guajira","T1P2",1,"1",1,"2.5","6","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"189","Caribe","Guajira","T1P2",1,"2",1,"3.4","7","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"190","Caribe","Guajira","T1P2",1,"3",1,"4.9","7","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"191","Caribe","Guajira","T1P2",1,"3A",2,"3.3","8","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"192","Caribe","Guajira","T1P2",1,"4",1,"5.6","9","ARALIACEAE","Dendropanax","arboreus","Dendarbo","T1P2","G-T1P2",1,"Medium","Low"
"193","Caribe","Guajira","T1P2",1,"5",1,"12.5","12","MELASTOMATACEAE","Miconia","spicellata","Micospic","T1P2","G-T1P2",1,"Medium","Low"
"194","Caribe","Guajira","T1P2",1,"6",1,"4.3","7","ARALIACEAE","Schefflera","morototoni","Schemoro","T1P2","G-T1P2",1,"Medium","Low"
"195","Caribe","Guajira","T1P2",1,"7",1,"3.4","7","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"196","Caribe","Guajira","T1P2",1,"8",1,"50","10","ARECACEAE","Attalea","butyracea","Attabuty","T1P2","G-T1P2",1,"Medium","Low"
"197","Caribe","Guajira","T1P2",1,"9",1,"2.5","6","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"198","Caribe","Guajira","T1P2",1,"10",1,"3.3","9","PRIMULACEAE","Ardisia","bartlettii","Ardibart","T1P2","G-T1P2",1,"Medium","Low"
"199","Caribe","Guajira","T1P2",1,"11",1,"3.7","8","MELIACEAE","Guarea","guidonia","Guarguid","T1P2","G-T1P2",1,"Medium","Low"
"200","Caribe","Guajira","T1P2",1,"12",1,"3","7","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"201","Caribe","Guajira","T1P2",1,"13",1,"3.2","5","MORACEAE","Clarisia","biflora","Clarbifl","T1P2","G-T1P2",1,"Medium","Low"
"202","Caribe","Guajira","T1P2",1,"14",1,"10.3","12","MORACEAE","Clarisia","biflora","Clarbifl","T1P2","G-T1P2",1,"Medium","Low"
"203","Caribe","Guajira","T1P2",1,"15",1,"2.5","5","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"204","Caribe","Guajira","T1P2",1,"16",1,"8.8","8","MORACEAE","Clarisia","biflora","Clarbifl","T1P2","G-T1P2",1,"Medium","Low"
"205","Caribe","Guajira","T1P2",1,"17",1,"3.9","6","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"206","Caribe","Guajira","T1P2",1,"18",1,"2.8","4","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"207","Caribe","Guajira","T1P2",1,"18A",2,"3","5","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"208","Caribe","Guajira","T1P2",1,"19",1,"33.9","13","MELIACEAE","Guarea","guidonia","Guarguid","T1P2","G-T1P2",1,"Medium","Low"
"209","Caribe","Guajira","T1P2",1,"20",1,"12.8","10","ARECACEAE","Bactris","sp","Bactsp","T1P2","G-T1P2",1,"Medium","Low"
"210","Caribe","Guajira","T1P2",1,"21",1,"2.5","8","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"211","Caribe","Guajira","T1P2",2,"22",1,"5.5","12","RUTACEAE","Zanthoxylum","rhoifolium","Zantrhoi","T1P2","G-T1P2",1,"Medium","Low"
"212","Caribe","Guajira","T1P2",2,"23",1,"5.2","8","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"213","Caribe","Guajira","T1P2",2,"24",1,"6.5","10","ARALIACEAE","Schefflera","morototoni","Schemoro","T1P2","G-T1P2",1,"Medium","Low"
"214","Caribe","Guajira","T1P2",2,"25",1,"18.9","14","LAURACEAE","Nectandra","sp2","Nectsp2","T1P2","G-T1P2",1,"Medium","Low"
"215","Caribe","Guajira","T1P2",2,"26",1,"3.7","7","SIMAROUBACEAE","Simaba","ferruginea","Simaferr","T1P2","G-T1P2",1,"Medium","Low"
"216","Caribe","Guajira","T1P2",2,"27",1,"2.6","6","SAPINDACEAE","Cupania","americana","Cupaamer","T1P2","G-T1P2",1,"Medium","Low"
"217","Caribe","Guajira","T1P2",2,"28",1,"13.4","15","LAURACEAE","Nectandra","sp2","Nectsp2","T1P2","G-T1P2",1,"Medium","Low"
"218","Caribe","Guajira","T1P2",2,"29",1,"6.5","9","ARALIACEAE","Dendropanax","arboreus","Dendarbo","T1P2","G-T1P2",1,"Medium","Low"
"219","Caribe","Guajira","T1P2",2,"30",1,"8","12","LAURACEAE","Nectandra","sp2","Nectsp2","T1P2","G-T1P2",1,"Medium","Low"
"220","Caribe","Guajira","T1P2",2,"31",1,"2.5","8","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"221","Caribe","Guajira","T1P2",2,"32",1,"5.8","7","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"222","Caribe","Guajira","T1P2",2,"33",1,"3.2","4","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"223","Caribe","Guajira","T1P2",2,"34",1,"2.5","6","BURSERACEAE","Protium","tenuifolium","Prottenu","T1P2","G-T1P2",1,"Medium","Low"
"224","Caribe","Guajira","T1P2",2,"35",1,"5","7","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"225","Caribe","Guajira","T1P2",2,"36",1,"4.9","8","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"226","Caribe","Guajira","T1P2",2,"37",1,"2.5","6","SIMAROUBACEAE","Simaba","ferruginea","Simaferr","T1P2","G-T1P2",1,"Medium","Low"
"227","Caribe","Guajira","T1P2",2,"38",1,"3.1","5","FABACEAE","Inga","sp2","Ingasp2","T1P2","G-T1P2",1,"Medium","Low"
"228","Caribe","Guajira","T1P2",2,"39",1,"2.5","5","RUBIACEAE","Genipa","americana","Geniamer","T1P2","G-T1P2",1,"Medium","Low"
"229","Caribe","Guajira","T1P2",2,"40",1,"5.8","7","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"230","Caribe","Guajira","T1P2",2,"41",1,"3","4","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"231","Caribe","Guajira","T1P2",2,"42",1,"90.8","14","MORACEAE","Ficus","insipida","Ficuinsi","T1P2","G-T1P2",1,"Medium","Low"
"232","Caribe","Guajira","T1P2",2,"43",1,"3.4","6","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"233","Caribe","Guajira","T1P2",2,"44",1,"5.6","7","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"234","Caribe","Guajira","T1P2",2,"44A",2,"2.5","5","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"235","Caribe","Guajira","T1P2",3,"45",1,"5.7","9","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"236","Caribe","Guajira","T1P2",3,"45A",2,"2.5","5","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"237","Caribe","Guajira","T1P2",3,"45B",3,"3.2","7","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"238","Caribe","Guajira","T1P2",3,"46",1,"4.2","5","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"239","Caribe","Guajira","T1P2",3,"47",1,"3.4","6","LACISTEMATACEAE","Lacistema","aggregatum","Laciaggr","T1P2","G-T1P2",1,"Medium","Low"
"240","Caribe","Guajira","T1P2",3,"48",1,"2.7","3","RUBIACEAE","Genipa","americana","Geniamer","T1P2","G-T1P2",1,"Medium","Low"
"241","Caribe","Guajira","T1P2",3,"49",1,"3.5","6","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"242","Caribe","Guajira","T1P2",3,"50",1,"4.1","7","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"243","Caribe","Guajira","T1P2",3,"51",1,"4.8","9","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"244","Caribe","Guajira","T1P2",3,"52",1,"4.1","5","MORACEAE","Clarisia","biflora","Clarbifl","T1P2","G-T1P2",1,"Medium","Low"
"245","Caribe","Guajira","T1P2",3,"53",1,"5.9","8","MORACEAE","Clarisia","biflora","Clarbifl","T1P2","G-T1P2",1,"Medium","Low"
"246","Caribe","Guajira","T1P2",3,"54",1,"6.8","8","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"247","Caribe","Guajira","T1P2",3,"54A",2,"5.2","6","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"248","Caribe","Guajira","T1P2",3,"54B",3,"5.7","6","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"249","Caribe","Guajira","T1P2",3,"54C",4,"5.3","6","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"250","Caribe","Guajira","T1P2",3,"54D",5,"4.2","5","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"251","Caribe","Guajira","T1P2",3,"55",1,"15.4","18","ARALIACEAE","Schefflera","morototoni","Schemoro","T1P2","G-T1P2",1,"Medium","Low"
"252","Caribe","Guajira","T1P2",3,"56",1,"3","6","FABACEAE","Dioclea","sp","Diocsp","T1P2","G-T1P2",1,"Medium","Low"
"253","Caribe","Guajira","T1P2",3,"57",1,"6.4","9","BURSERACEAE","Protium","tenuifolium","Prottenu","T1P2","G-T1P2",1,"Medium","Low"
"254","Caribe","Guajira","T1P2",3,"58",1,"4.4","7","FABACEAE","Inga","sp2","Ingasp2","T1P2","G-T1P2",1,"Medium","Low"
"255","Caribe","Guajira","T1P2",3,"59",1,"4.9","7","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"256","Caribe","Guajira","T1P2",4,"60",1,"3.4","6","RUTACEAE","Zanthoxylum","rhoifolium","Zantrhoi","T1P2","G-T1P2",1,"Medium","Low"
"257","Caribe","Guajira","T1P2",4,"61",1,"4","9","RUBIACEAE","Genipa","americana","Geniamer","T1P2","G-T1P2",1,"Medium","Low"
"258","Caribe","Guajira","T1P2",4,"62",1,"2.5","7","MELIACEAE","Guarea","guidonia","Guarguid","T1P2","G-T1P2",1,"Medium","Low"
"259","Caribe","Guajira","T1P2",4,"63",1,"3.2","1","MELIACEAE","Guarea","guidonia","Guarguid","T1P2","G-T1P2",1,"Medium","Low"
"260","Caribe","Guajira","T1P2",4,"64",1,"2.9","2","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"261","Caribe","Guajira","T1P2",4,"65",1,"3.1","5","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"262","Caribe","Guajira","T1P2",4,"66",1,"9.2","8","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"263","Caribe","Guajira","T1P2",4,"67",1,"4.8","7","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"264","Caribe","Guajira","T1P2",4,"68",1,"2.6","5","MELIACEAE","Guarea","guidonia","Guarguid","T1P2","G-T1P2",1,"Medium","Low"
"265","Caribe","Guajira","T1P2",4,"68A",2,"6.2","10","MELIACEAE","Guarea","guidonia","Guarguid","T1P2","G-T1P2",1,"Medium","Low"
"266","Caribe","Guajira","T1P2",4,"69",1,"27.8","16","LAURACEAE","Nectandra","sp2","Nectsp2","T1P2","G-T1P2",1,"Medium","Low"
"267","Caribe","Guajira","T1P2",4,"70",1,"12.3","11","ARALIACEAE","Dendropanax","arboreus","Dendarbo","T1P2","G-T1P2",1,"Medium","Low"
"268","Caribe","Guajira","T1P2",4,"70A",2,"6.1","9","ARALIACEAE","Dendropanax","arboreus","Dendarbo","T1P2","G-T1P2",1,"Medium","Low"
"269","Caribe","Guajira","T1P2",4,"71",1,"9.7","8","MELIACEAE","Guarea","guidonia","Guarguid","T1P2","G-T1P2",1,"Medium","Low"
"270","Caribe","Guajira","T1P2",4,"72",1,"17.8","12","LAURACEAE","Nectandra","sp2","Nectsp2","T1P2","G-T1P2",1,"Medium","Low"
"271","Caribe","Guajira","T1P2",4,"73",1,"8.5","11","MELIACEAE","Guarea","guidonia","Guarguid","T1P2","G-T1P2",1,"Medium","Low"
"272","Caribe","Guajira","T1P2",4,"74",1,"5","8","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"273","Caribe","Guajira","T1P2",4,"74A",2,"3.9","9","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"274","Caribe","Guajira","T1P2",5,"75",1,"5.3","10","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"275","Caribe","Guajira","T1P2",5,"75A",2,"2.9","4","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"276","Caribe","Guajira","T1P2",5,"76",1,"7.1","12","LECYTHIDACEAE","Lecythis","minor","Lecymino","T1P2","G-T1P2",1,"Medium","Low"
"277","Caribe","Guajira","T1P2",5,"77",1,"5.9","10","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"278","Caribe","Guajira","T1P2",5,"78",1,"4.4","7","RUBIACEAE","Genipa","americana","Geniamer","T1P2","G-T1P2",1,"Medium","Low"
"279","Caribe","Guajira","T1P2",5,"79",1,"6.8","7","MELIACEAE","Guarea","guidonia","Guarguid","T1P2","G-T1P2",1,"Medium","Low"
"280","Caribe","Guajira","T1P2",5,"80",1,"8.3","7","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"281","Caribe","Guajira","T1P2",5,"80A",2,"7.1","9","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"282","Caribe","Guajira","T1P2",5,"80B",3,"6.7","8","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"283","Caribe","Guajira","T1P2",5,"80C",4,"7.8","9","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"284","Caribe","Guajira","T1P2",5,"80D",5,"4.5","6","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"285","Caribe","Guajira","T1P2",5,"81",1,"6.5","11","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"286","Caribe","Guajira","T1P2",5,"82",1,"9.1","9","ARECACEAE","Bactris","sp","Bactsp","T1P2","G-T1P2",1,"Medium","Low"
"287","Caribe","Guajira","T1P2",5,"83",1,"3.7","6","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"288","Caribe","Guajira","T1P2",5,"83A",2,"2.7","5","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"289","Caribe","Guajira","T1P2",5,"84",1,"5.3","7","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"290","Caribe","Guajira","T1P2",5,"84A",2,"3.3","6","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"291","Caribe","Guajira","T1P2",5,"85",1,"4.8","6","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"292","Caribe","Guajira","T1P2",5,"86",1,"4.3","7","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"293","Caribe","Guajira","T1P2",5,"86A",2,"3.4","7","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"294","Caribe","Guajira","T1P2",6,"87",1,"34","13","","","","","T1P2","G-T1P2",1,"Medium","Low"
"295","Caribe","Guajira","T1P2",6,"88",1,"2.8","5","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"296","Caribe","Guajira","T1P2",6,"88A",2,"2.9","6","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"297","Caribe","Guajira","T1P2",6,"89",1,"3.1","5","ANNONACEAE","Annona","rensoniana","Annorens","T1P2","G-T1P2",1,"Medium","Low"
"298","Caribe","Guajira","T1P2",6,"90",1,"4.4","7","RUBIACEAE","Genipa","americana","Geniamer","T1P2","G-T1P2",1,"Medium","Low"
"299","Caribe","Guajira","T1P2",6,"91",1,"3.8","6","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"300","Caribe","Guajira","T1P2",6,"92",1,"4","6","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"301","Caribe","Guajira","T1P2",6,"92A",2,"2.9","5","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"302","Caribe","Guajira","T1P2",6,"93",1,"5","11","RUBIACEAE","Genipa","americana","Geniamer","T1P2","G-T1P2",1,"Medium","Low"
"303","Caribe","Guajira","T1P2",6,"94",1,"2.5","5","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"304","Caribe","Guajira","T1P2",6,"95",1,"17.8","14","LECYTHIDACEAE","Lecythis","minor","Lecymino","T1P2","G-T1P2",1,"Medium","Low"
"305","Caribe","Guajira","T1P2",6,"96",1,"5.3","9","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"306","Caribe","Guajira","T1P2",6,"97",1,"2.6","1","RUBIACEAE","Genipa","americana","Geniamer","T1P2","G-T1P2",1,"Medium","Low"
"307","Caribe","Guajira","T1P2",7,"98",1,"16.1","12","LAURACEAE","Nectandra","sp2","Nectsp2","T1P2","G-T1P2",1,"Medium","Low"
"308","Caribe","Guajira","T1P2",7,"99",1,"4.2","6","SIMAROUBACEAE","Simaba","ferruginea","Simaferr","T1P2","G-T1P2",1,"Medium","Low"
"309","Caribe","Guajira","T1P2",7,"100",1,"5","10","MORACEAE","Clarisia","biflora","Clarbifl","T1P2","G-T1P2",1,"Medium","Low"
"310","Caribe","Guajira","T1P2",7,"101",1,"7","8","LAURACEAE","Nectandra","sp2","Nectsp2","T1P2","G-T1P2",1,"Medium","Low"
"311","Caribe","Guajira","T1P2",7,"102",1,"3.4","6","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"312","Caribe","Guajira","T1P2",7,"102A",2,"3.2","5","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"313","Caribe","Guajira","T1P2",7,"103",1,"6.8","12","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"314","Caribe","Guajira","T1P2",7,"104",1,"3.7","6","RUBIACEAE","Genipa","americana","Geniamer","T1P2","G-T1P2",1,"Medium","Low"
"315","Caribe","Guajira","T1P2",7,"105",1,"3.5","6","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"316","Caribe","Guajira","T1P2",7,"106",1,"4.7","5","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"317","Caribe","Guajira","T1P2",7,"106A",2,"4.3","7","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"318","Caribe","Guajira","T1P2",7,"106B",3,"4.6","4","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"319","Caribe","Guajira","T1P2",7,"106C",4,"3.5","8","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"320","Caribe","Guajira","T1P2",7,"107",1,"22","12","LAURACEAE","Nectandra","sp2","Nectsp2","T1P2","G-T1P2",1,"Medium","Low"
"321","Caribe","Guajira","T1P2",7,"108",1,"6.8","11","SIMAROUBACEAE","Simaba","ferruginea","Simaferr","T1P2","G-T1P2",1,"Medium","Low"
"322","Caribe","Guajira","T1P2",7,"109",1,"3.8","5","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"323","Caribe","Guajira","T1P2",7,"109A",2,"3.2","5","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"324","Caribe","Guajira","T1P2",7,"109B",3,"3","6","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"325","Caribe","Guajira","T1P2",7,"110",1,"8.2","10","MELIACEAE","Guarea","guidonia","Guarguid","T1P2","G-T1P2",1,"Medium","Low"
"326","Caribe","Guajira","T1P2",7,"111",1,"3.3","5","MELIACEAE","Guarea","guidonia","Guarguid","T1P2","G-T1P2",1,"Medium","Low"
"327","Caribe","Guajira","T1P2",7,"112",1,"5.9","5","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"328","Caribe","Guajira","T1P2",7,"112A",2,"3.7","4","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"329","Caribe","Guajira","T1P2",7,"113",1,"4","3","","","","","T1P2","G-T1P2",1,"Medium","Low"
"330","Caribe","Guajira","T1P2",7,"114",1,"5","4","RUBIACEAE","Genipa","americana","Geniamer","T1P2","G-T1P2",1,"Medium","Low"
"331","Caribe","Guajira","T1P2",7,"115",1,"2.7","3","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"332","Caribe","Guajira","T1P2",7,"116",1,"5.1","7","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"333","Caribe","Guajira","T1P2",7,"116A",2,"3.9","6","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"334","Caribe","Guajira","T1P2",7,"117",1,"3","2","NYCTAGINACEAE","Neea","virens","Neeavire","T1P2","G-T1P2",1,"Medium","Low"
"335","Caribe","Guajira","T1P2",8,"118",1,"21","16","LAURACEAE","Nectandra","sp2","Nectsp2","T1P2","G-T1P2",1,"Medium","Low"
"336","Caribe","Guajira","T1P2",8,"119",1,"3.4","6","MELIACEAE","Guarea","guidonia","Guarguid","T1P2","G-T1P2",1,"Medium","Low"
"337","Caribe","Guajira","T1P2",8,"120",1,"2.9","4","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"338","Caribe","Guajira","T1P2",8,"120A",2,"2.5","2","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"339","Caribe","Guajira","T1P2",8,"121",1,"3.2","4","","","","","T1P2","G-T1P2",1,"Medium","Low"
"340","Caribe","Guajira","T1P2",8,"122",1,"5","5","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
"341","Caribe","Guajira","T1P2",8,"123",1,"5.2","7","PIPERACEAE","Piper","reticulatum","Pipereti","T1P2","G-T1P2",1,"Medium","Low"
